date	time	millis	speed	lat	lon	altitude
230414	82804300	1398245286712.958	36.19	51.044992	13.777373	117.54
230414	82804300	1398245286730.36	36.19	51.044992	13.777373	117.54
230414	82804300	1398245286742.6182	36.19	51.044992	13.777373	117.54
230414	82804300	1398245286760.4111	36.19	51.044996000000005	13.77736	117.54
230414	82804400	1398245286788.7542	36.25	51.044996000000005	13.77736	117.52
230414	82804400	1398245286800.7058	36.25	51.044996000000005	13.77736	117.52
230414	82804400	1398245286816.168	36.25	51.044996000000005	13.77736	117.52
230414	82804400	1398245286833.094	36.25	51.044996000000005	13.77736	117.52
230414	82804400	1398245286850.877	36.25	51.044999	13.777346	117.52
230414	82804500	1398245286879.689	36.2299	51.044999	13.777346	117.51
230414	82804500	1398245286895.2542	36.2299	51.044999	13.777346	117.51
230414	82804500	1398245286912.0579	36.2299	51.044999	13.777346	117.51
230414	82804500	1398245286930.305	36.2299	51.044999	13.777346	117.51
230414	82804500	1398245286951.051	36.2299	51.045002000000004	13.777332999999999	117.51
230414	82804600	1398245286970.9448	36.27	51.045002000000004	13.777332999999999	117.49
230414	82804600	1398245286993.171	36.27	51.045002000000004	13.777332999999999	117.49
230414	82804600	1398245287010.397	36.27	51.045002000000004	13.777332999999999	117.49
230414	82804600	1398245287021.614	36.27	51.045002000000004	13.777332999999999	117.49
230414	82804600	1398245287036.867	36.27	51.045006	13.777319	117.49
230414	82804700	1398245287060.39	36.27	51.045006	13.777319	117.47
230414	82804700	1398245287078.1418	36.27	51.045006	13.777319	117.47
230414	82804700	1398245287099.9128	36.27	51.045006	13.777319	117.47
230414	82804700	1398245287110.418	36.27	51.045006	13.777319	117.47
230414	82804700	1398245287130.886	36.27	51.045009	13.777306	117.47
230414	82804800	1398245287150.887	36.6599	51.045009	13.777306	117.45
230414	82804800	1398245287172.9958	36.6599	51.045009	13.777306	117.45
230414	82804800	1398245287190.365	36.6599	51.045009	13.777306	117.45
230414	82804800	1398245287202.219	36.6599	51.045009	13.777306	117.45
230414	82804800	1398245287216.79	36.6599	51.045012	13.777292000000001	117.45
230414	82804900	1398245287241.804	36.72	51.045012	13.777292000000001	117.45
230414	82804900	1398245287268.8909	36.72	51.045012	13.777292000000001	117.45
230414	82804900	1398245287291.027	36.72	51.045012	13.777292000000001	117.45
230414	82804900	1398245287310.397	36.72	51.045012	13.777292000000001	117.45
230414	82804900	1398245287330.924	36.72	51.045016	13.777277999999999	117.45
230414	82805000	1398245287347.104	37.12	51.045016	13.777277999999999	117.43
230414	82805000	1398245287370.501	37.12	51.045016	13.777277999999999	117.43
230414	82805000	1398245287390.4	37.12	51.045016	13.777277999999999	117.43
230414	82805000	1398245287401.605	37.12	51.045016	13.777277999999999	117.43
230414	82805000	1398245287428.944	37.12	51.045019	13.777264	117.43
230414	82805100	1398245287442.615	37.69	51.045019	13.777264	117.41
230414	82805100	1398245287458.946	37.69	51.045019	13.777264	117.41
230414	82805100	1398245287480.252	37.69	51.045019	13.777264	117.41
230414	82805100	1398245287496.55	37.69	51.045019	13.777264	117.41
230414	82805100	1398245287521.982	37.69	51.045023	13.77725	117.41
230414	82805200	1398245287580.606	37.69	51.045023	13.77725	117.39
230414	82805200	1398245287596.26	37.69	51.045023	13.77725	117.39
230414	82805200	1398245287619.505	37.69	51.045023	13.77725	117.39
230414	82805200	1398245287630.3909	37.69	51.045023	13.77725	117.39
230414	82805200	1398245287652.122	37.69	51.045027000000005	13.777235999999998	117.39
230414	82805300	1398245287671.339	38.22	51.045027000000005	13.777235999999998	117.38
230414	82805300	1398245287693.14	38.22	51.045027000000005	13.777235999999998	117.38
230414	82805300	1398245287710.376	38.22	51.045027000000005	13.777235999999998	117.38
230414	82805300	1398245287722.25	38.22	51.045027000000005	13.777235999999998	117.38
230414	82805300	1398245287735.822	38.22	51.04503	13.777222	117.38
230414	82805400	1398245287760.836	38.55	51.04503	13.777222	117.36
230414	82805400	1398245287775.1428	38.55	51.04503	13.777222	117.36
230414	82805400	1398245287796.229	38.55	51.04503	13.777222	117.36
230414	82805400	1398245287818.402	38.55	51.04503	13.777222	117.36
230414	82805400	1398245287830.83	38.55	51.045033000000004	13.777207999999998	117.36
230414	82805500	1398245287852.977	38.86	51.045033000000004	13.777207999999998	117.35
230414	82805500	1398245287875.377	38.86	51.045033000000004	13.777207999999998	117.35
230414	82805500	1398245287896.603	38.86	51.045033000000004	13.777207999999998	117.35
230414	82805500	1398245287915.232	38.86	51.045033000000004	13.777207999999998	117.35
230414	82805500	1398245287938.979	38.86	51.045037	13.777194	117.35
230414	82805600	1398245287959.1592	38.9	51.045037	13.777194	117.35
230414	82805600	1398245287970.4438	38.9	51.045037	13.777194	117.35
230414	82805600	1398245287992.9758	38.9	51.045037	13.777194	117.35
230414	82805600	1398245288010.396	38.9	51.045037	13.777194	117.35
230414	82805600	1398245288023.9521	38.9	51.045041	13.777179	117.35
230414	82805700	1398245288042.9338	39.02	51.045041	13.777179	117.34
230414	82805700	1398245288057.918	39.02	51.045041	13.777179	117.34
230414	82805700	1398245288070.444	39.02	51.045041	13.777179	117.34
230414	82805700	1398245288090.376	39.02	51.045041	13.777179	117.34
230414	82805700	1398245288109.301	39.02	51.045044	13.777165	117.34
230414	82805800	1398245288121.942	39.08	51.045044	13.777165	117.34
230414	82805800	1398245288135.315	39.08	51.045044	13.777165	117.34
230414	82805800	1398245288150.4731	39.08	51.045044	13.777165	117.34
230414	82805800	1398245288163.674	39.08	51.045044	13.777165	117.34
230414	82805800	1398245288181.257	39.08	51.045048	13.77715	117.34
230414	82805900	1398245288196.367	39.14	51.045048	13.77715	117.34
230414	82805900	1398245288215.27	39.14	51.045048	13.77715	117.34
230414	82805900	1398245288232.065	39.14	51.045048	13.77715	117.34
230414	82805900	1398245288250.9321	39.14	51.045048	13.77715	117.34
230414	82805900	1398245288270.931	39.14	51.045052	13.777135000000001	117.34
230414	82806000	1398245288291.421	39.24	51.045052	13.777135000000001	117.34
230414	82806000	1398245288309.083	39.24	51.045052	13.777135000000001	117.34
230414	82806000	1398245288321.2349	39.24	51.045052	13.777135000000001	117.34
230414	82806000	1398245288335.316	39.24	51.045052	13.777135000000001	117.34
230414	82806000	1398245288358.304	39.24	51.045055	13.777121	117.34
230414	82806100	1398245288371.4631	39.3	51.045055	13.777121	117.33
230414	82806100	1398245288398.343	39.3	51.045055	13.777121	117.33
230414	82806100	1398245288408.2458	39.3	51.045055	13.777121	117.33
230414	82806100	1398245288420.926	39.3	51.045055	13.777121	117.33
230414	82806100	1398245288435.922	39.3	51.045059	13.777106	117.33
230414	82806200	1398245288459.028	39.39	51.045059	13.777106	117.33
230414	82806200	1398245288470.426	39.39	51.045059	13.777106	117.33
230414	82806200	1398245288492.1428	39.39	51.045059	13.777106	117.33
230414	82806200	1398245288509.78	39.39	51.045059	13.777106	117.33
230414	82806200	1398245288530.886	39.39	51.045063	13.777091	117.33
230414	82806300	1398245288545.2642	39.49	51.045063	13.777091	117.32
230414	82806300	1398245288569.408	39.49	51.045063	13.777091	117.32
230414	82806300	1398245288591.2742	39.49	51.045063	13.777091	117.32
230414	82806300	1398245288610.292	39.49	51.045063	13.777091	117.32
230414	82806300	1398245288627.0908	39.49	51.045066999999996	13.777076999999998	117.32
230414	82806400	1398245288645.7168	39.56	51.045066999999996	13.777076999999998	117.31
230414	82806400	1398245288661.5542	39.56	51.045066999999996	13.777076999999998	117.31
230414	82806400	1398245288677.492	39.56	51.045066999999996	13.777076999999998	117.31
230414	82806400	1398245288690.3708	39.56	51.045066999999996	13.777076999999998	117.31
230414	82806400	1398245288710.895	39.56	51.04507	13.777061999999999	117.31
230414	82806500	1398245288738.6838	39.65	51.04507	13.777061999999999	117.3
230414	82806500	1398245288751.574	39.65	51.04507	13.777061999999999	117.3
230414	82806500	1398245288770.467	39.65	51.04507	13.777061999999999	117.3
230414	82806500	1398245288785.614	39.65	51.04507	13.777061999999999	117.3
230414	82806500	1398245288801.492	39.65	51.045074	13.777047	117.3
230414	82806600	1398245288816.323	40.1599	51.045074	13.777047	117.3
230414	82806600	1398245288835.312	40.1599	51.045074	13.777047	117.3
230414	82806600	1398245288851.1208	40.1599	51.045074	13.777047	117.3
230414	82806600	1398245288870.454	40.1599	51.045074	13.777047	117.3
230414	82806600	1398245288909.145	40.1599	51.045079	13.777032	117.3
230414	82806700	1398245288920.8691	40.17	51.045079	13.777032	117.3
230414	82806700	1398245288935.385	40.17	51.045079	13.777032	117.3
230414	82806700	1398245288954.5042	40.17	51.045079	13.777032	117.3
230414	82806700	1398245288970.489	40.17	51.045079	13.777032	117.3
230414	82806700	1398245288998.8862	40.17	51.045082	13.777017	117.3
230414	82806800	1398245289011.364	40.46	51.045082	13.777017	117.3
230414	82806800	1398245289032.1418	40.46	51.045082	13.777017	117.3
230414	82806800	1398245289050.2852	40.46	51.045082	13.777017	117.3
230414	82806800	1398245289070.365	40.46	51.045082	13.777017	117.3
230414	82806800	1398245289099.011	40.46	51.045086	13.777002	117.3
230414	82806900	1398245289111.339	40.93	51.045086	13.777002	117.24
230414	82806900	1398245289132.147	40.93	51.045086	13.777002	117.24
230414	82806900	1398245289151.195	40.93	51.045086	13.777002	117.24
230414	82806900	1398245289170.521	40.93	51.045086	13.777002	117.24
230414	82806900	1398245289190.848	40.93	51.04509	13.776987	117.24
230414	82807000	1398245289211.394	41.54	51.04509	13.776987	117.27
230414	82807000	1398245289230.418	41.54	51.04509	13.776987	117.27
230414	82807000	1398245289241.5159	41.54	51.04509	13.776987	117.27
230414	82807000	1398245289259.102	41.54	51.04509	13.776987	117.27
230414	82807000	1398245289278.094	41.54	51.045093	13.776971	117.27
230414	82807100	1398245289298.866	41.67	51.045093	13.776971	117.25
230414	82807100	1398245289313.57	41.67	51.045093	13.776971	117.25
230414	82807100	1398245289330.3909	41.67	51.045093	13.776971	117.25
230414	82807100	1398245289341.4858	41.67	51.045093	13.776971	117.25
230414	82807100	1398245289370.0571	41.67	51.045097	13.776956	117.25
230414	82807200	1398245289391.3909	42.35	51.045097	13.776956	117.23
230414	82807200	1398245289410.3792	42.35	51.045097	13.776956	117.23
230414	82807200	1398245289421.555	42.35	51.045097	13.776956	117.23
230414	82807200	1398245289435.446	42.35	51.045097	13.776956	117.23
230414	82807200	1398245289455.0479	42.35	51.045101	13.77694	117.23
230414	82807300	1398245289480.635	42.45	51.045101	13.77694	117.2
230414	82807300	1398245289495.418	42.45	51.045101	13.77694	117.2
230414	82807300	1398245289506.222	42.45	51.045101	13.77694	117.2
230414	82807300	1398245289520.554	42.45	51.045101	13.77694	117.2
230414	82807300	1398245289535.951	42.45	51.045103999999995	13.776925	117.2
230414	82807400	1398245289556.3071	43.02	51.045103999999995	13.776925	117.19
230414	82807400	1398245289578.011	43.02	51.045103999999995	13.776925	117.19
230414	82807400	1398245289595.367	43.02	51.045103999999995	13.776925	117.19
230414	82807400	1398245289610.392	43.02	51.045103999999995	13.776925	117.19
230414	82807400	1398245289630.905	43.02	51.045108	13.776909	117.19
230414	82807500	1398245289650.5671	43.07	51.045108	13.776909	117.18
230414	82807500	1398245289670.471	43.07	51.045108	13.776909	117.18
230414	82807500	1398245289690.383	43.07	51.045108	13.776909	117.18
230414	82807500	1398245289701.447	43.07	51.045108	13.776909	117.18
230414	82807500	1398245289719.72	43.07	51.045111999999996	13.776893	117.18
230414	82807600	1398245289736.4	42.4099	51.045111999999996	13.776893	117.17
230414	82807600	1398245289759.1902	42.4099	51.045111999999996	13.776893	117.17
230414	82807600	1398245289772.046	42.4099	51.045111999999996	13.776893	117.17
230414	82807600	1398245289790.349	42.4099	51.045111999999996	13.776893	117.17
230414	82807600	1398245289807.5679	42.4099	51.045116	13.776876999999999	117.17
230414	82807700	1398245289821.2769	42.52	51.045116	13.776876999999999	117.18
230414	82807700	1398245289840.065	42.52	51.045116	13.776876999999999	117.18
230414	82807700	1398245289876.704	42.52	51.045116	13.776876999999999	117.18
230414	82807700	1398245290069.233	42.52	51.045116	13.776876999999999	117.18
230414	82807700	1398245290093.6538	42.52	51.045120000000004	13.776860999999998	117.18
230414	82807800	1398245290113.707	43.04	51.045120000000004	13.776860999999998	117.19
230414	82807800	1398245290130.3909	43.04	51.045120000000004	13.776860999999998	117.19
230414	82807800	1398245290141.636	43.04	51.045120000000004	13.776860999999998	117.19
230414	82807800	1398245290155.64	43.04	51.045120000000004	13.776860999999998	117.19
230414	82807800	1398245290175.999	43.04	51.045123	13.776845000000002	117.19
230414	82807900	1398245290200.902	42.95	51.045123	13.776845000000002	117.21
230414	82807900	1398245290215.6392	42.95	51.045123	13.776845000000002	117.21
230414	82807900	1398245290230.364	42.95	51.045123	13.776845000000002	117.21
230414	82807900	1398245290241.6409	42.95	51.045123	13.776845000000002	117.21
230414	82807900	1398245290260.9658	42.95	51.045127	13.776829000000001	117.21
230414	82808000	1398245290276.525	42.93	51.045127	13.776829000000001	117.22
230414	82808000	1398245290295.502	42.93	51.045127	13.776829000000001	117.22
230414	82808000	1398245290353.9958	42.93	51.045127	13.776829000000001	117.22
230414	82808000	1398245290370.482	42.93	51.045127	13.776829000000001	117.22
230414	82808000	1398245290390.88	42.93	51.045131	13.776813	117.22
230414	82808100	1398245290411.374	42.82	51.045131	13.776813	117.24
230414	82808100	1398245290426.0159	42.82	51.045131	13.776813	117.24
230414	82808100	1398245290469.0051	42.82	51.045131	13.776813	117.24
230414	82808100	1398245290478.42	42.82	51.045131	13.776813	117.24
230414	82808100	1398245290511.6208	42.82	51.045134000000004	13.776797	117.24
230414	82808200	1398245290527.802	42.8	51.045134000000004	13.776797	117.26
230414	82808200	1398245290550.955	42.8	51.045134000000004	13.776797	117.26
230414	82808200	1398245290562.729	42.8	51.045134000000004	13.776797	117.26
230414	82808200	1398245290580.501	42.8	51.045134000000004	13.776797	117.26
230414	82808200	1398245290609.65	42.8	51.045138	13.776779999999999	117.26
230414	82808300	1398245290628.865	43.18	51.045138	13.776779999999999	117.27
230414	82808300	1398245290640.289	43.18	51.045138	13.776779999999999	117.27
230414	82808300	1398245290656.252	43.18	51.045138	13.776779999999999	117.27
230414	82808300	1398245290670.4429	43.18	51.045138	13.776779999999999	117.27
230414	82808300	1398245290709.988	43.18	51.045142	13.776764000000002	117.27
230414	82808400	1398245290723.116	43.08	51.045142	13.776764000000002	117.28
230414	82808400	1398245290736.71	43.08	51.045142	13.776764000000002	117.28
230414	82808400	1398245290750.3708	43.08	51.045142	13.776764000000002	117.28
230414	82808400	1398245290770.448	43.08	51.045142	13.776764000000002	117.28
230414	82808400	1398245290798.803	43.08	51.045146	13.776747	117.28
230414	82808500	1398245290816.5671	43.6	51.045146	13.776747	117.28
230414	82808500	1398245290830.6611	43.6	51.045146	13.776747	117.28
230414	82808500	1398245290850.368	43.6	51.045146	13.776747	117.28
230414	82808500	1398245290870.343	43.6	51.045146	13.776747	117.28
230414	82808500	1398245290898.788	43.6	51.045149	13.776731	117.28
230414	82808600	1398245290916.598	43.62	51.045149	13.776731	117.28
230414	82808600	1398245290935.298	43.62	51.045149	13.776731	117.28
230414	82808600	1398245290942.4282	43.62	51.045149	13.776731	117.28
230414	82808600	1398245290956.329	43.62	51.045149	13.776731	117.28
230414	82808600	1398245290982.482	43.62	51.045153000000006	13.776714000000002	117.28
230414	82808700	1398245291010.435	43.61	51.045153000000006	13.776714000000002	117.27
230414	82808700	1398245291030.453	43.61	51.045153000000006	13.776714000000002	117.27
230414	82808700	1398245291042.037	43.61	51.045153000000006	13.776714000000002	117.27
230414	82808700	1398245291058.9548	43.61	51.045153000000006	13.776714000000002	117.27
230414	82808700	1398245291076.175	43.61	51.045157	13.776698000000001	117.27
230414	82808800	1398245291106.0571	43.59	51.045157	13.776698000000001	117.25
230414	82808800	1398245291117.7112	43.59	51.045157	13.776698000000001	117.25
230414	82808800	1398245291135.6	43.59	51.045157	13.776698000000001	117.25
230414	82808800	1398245291159.1648	43.59	51.045157	13.776698000000001	117.25
230414	82808800	1398245291175.594	43.59	51.045161	13.776682000000001	117.25
230414	82808900	1398245291200.825	44.18	51.045161	13.776682000000001	117.22
230414	82808900	1398245291215.7158	44.18	51.045161	13.776682000000001	117.22
230414	82808900	1398245291260.3682	44.18	51.045161	13.776682000000001	117.22
230414	82808900	1398245291275.717	44.18	51.045161	13.776682000000001	117.22
230414	82808900	1398245291306.5042	44.18	51.045165000000004	13.776665	117.22
230414	82809000	1398245291321.137	44.52	51.045165000000004	13.776665	117.21
230414	82809000	1398245291335.6392	44.52	51.045165000000004	13.776665	117.21
230414	82809000	1398245291354.0908	44.52	51.045165000000004	13.776665	117.21
230414	82809000	1398245291370.5	44.52	51.045165000000004	13.776665	117.21
230414	82809000	1398245291387.1208	44.52	51.045169	13.776648000000002	117.21
230414	82809100	1398245291409.386	44.94	51.045169	13.776648000000002	117.19
230414	82809100	1398245291431.082	44.94	51.045169	13.776648000000002	117.19
230414	82809100	1398245291442.334	44.94	51.045169	13.776648000000002	117.19
230414	82809100	1398245291456.319	44.94	51.045169	13.776648000000002	117.19
230414	82809100	1398245291481.744	44.94	51.045173	13.776632000000001	117.19
230414	82809200	1398245291501.589	44.87	51.045173	13.776632000000001	117.17
230414	82809200	1398245291516.2021	44.87	51.045173	13.776632000000001	117.17
230414	82809200	1398245291538.9111	44.87	51.045173	13.776632000000001	117.17
230414	82809200	1398245291550.385	44.87	51.045173	13.776632000000001	117.17
230414	82809200	1398245291570.963	44.87	51.045177	13.776615	117.17
230414	82809300	1398245291592.231	44.7299	51.045177	13.776615	117.15
230414	82809300	1398245291620.138	44.7299	51.045177	13.776615	117.15
230414	82809300	1398245291630.413	44.7299	51.045177	13.776615	117.15
230414	82809300	1398245291650.387	44.7299	51.045177	13.776615	117.15
230414	82809300	1398245291670.8408	44.7299	51.045181	13.776599	117.15
230414	82809400	1398245291699.055	44.67	51.045181	13.776599	117.14
230414	82809400	1398245291710.397	44.67	51.045181	13.776599	117.14
230414	82809400	1398245291727.5332	44.67	51.045181	13.776599	117.14
230414	82809400	1398245291740.5771	44.67	51.045181	13.776599	117.14
230414	82809400	1398245291756.8809	44.67	51.045185	13.776582000000001	117.14
230414	82809500	1398245291780.112	44.56	51.045185	13.776582000000001	117.12
230414	82809500	1398245291801.126	44.56	51.045185	13.776582000000001	117.12
230414	82809500	1398245291826.418	44.56	51.045185	13.776582000000001	117.12
230414	82809500	1398245291849.468	44.56	51.045185	13.776582000000001	117.12
230414	82809500	1398245291870.61	44.56	51.045189	13.776566	117.12
230414	82809600	1398245291892.638	44.58	51.045189	13.776566	117.12
230414	82809600	1398245291910.35	44.58	51.045189	13.776566	117.12
230414	82809600	1398245291922.1548	44.58	51.045189	13.776566	117.12
230414	82809600	1398245291935.738	44.58	51.045189	13.776566	117.12
230414	82809600	1398245291960.282	44.58	51.045193	13.776549	117.12
230414	82809600	1398245291972.192	44.53	51.045193	13.776549	117.12
230414	82809700	1398245292000.3618	44.53	51.045193	13.776549	117.12
230414	82809700	1398245292015.664	44.53	51.045193	13.776549	117.12
230414	82809700	1398245292030.3718	44.53	51.045193	13.776549	117.12
230414	82809700	1398245292050.895	44.53	51.045196999999995	13.776532999999999	117.12
230414	82809700	1398245292071.811	44.57	51.045196999999995	13.776532999999999	117.1
230414	82809800	1398245292090.333	44.57	51.045196999999995	13.776532999999999	117.1
230414	82809800	1398245292110.429	44.57	51.045196999999995	13.776532999999999	117.1
230414	82809800	1398245292122.332	44.57	51.045196999999995	13.776532999999999	117.1
230414	82809800	1398245292136.224	44.57	51.045201	13.776516	117.1
230414	82809800	1398245292171.224	44.57	51.045201	13.776516	117.08
230414	82809900	1398245292190.4958	44.94	51.045201	13.776516	117.08
230414	82809900	1398245292202.536	44.94	51.045201	13.776516	117.08
230414	82809900	1398245292215.792	44.94	51.045201	13.776516	117.08
230414	82809900	1398245292230.3508	44.94	51.045204999999996	13.776499	117.08
230414	82809900	1398245292250.8992	44.94	51.045204999999996	13.776499	117.11
230414	82810000	1398245292270.3928	45.07	51.045204999999996	13.776499	117.11
230414	82810000	1398245292291.86	45.07	51.045204999999996	13.776499	117.11
230414	82810000	1398245292310.3472	45.07	51.045204999999996	13.776499	117.11
230414	82810000	1398245292324.266	45.07	51.04521	13.776482999999999	117.11
230414	82810000	1398245292340.888	45.07	51.04521	13.776482999999999	117.11
230414	82810100	1398245292356.4302	45.6	51.04521	13.776482999999999	117.11
230414	82810100	1398245292370.464	45.6	51.04521	13.776482999999999	117.11
230414	82810100	1398245292383.666	45.6	51.04521	13.776482999999999	117.11
230414	82810100	1398245292400.691	45.6	51.045214	13.776465	117.11
230414	82810100	1398245292415.749	45.6	51.045214	13.776465	117.11
230414	82810200	1398245292435.742	45.69	51.045214	13.776465	117.11
230414	82810200	1398245292452.973	45.69	51.045214	13.776465	117.11
230414	82810200	1398245292470.457	45.69	51.045214	13.776465	117.11
230414	82810200	1398245292490.973	45.69	51.045218	13.776448	117.11
230414	82810200	1398245292518.97	45.69	51.045218	13.776448	117.11
230414	82810300	1398245292535.868	45.79	51.045218	13.776448	117.15
230414	82810300	1398245292552.969	45.79	51.045218	13.776448	117.15
230414	82810300	1398245292570.478	45.79	51.045218	13.776448	117.15
230414	82810300	1398245292590.392	45.79	51.045227000000004	13.776414	117.15
230414	82810300	1398245292614.876	45.79	51.045227000000004	13.776414	117.15
230414	82810400	1398245292635.7559	46.4	51.045227000000004	13.776414	117.14
